Scenario,Weight,Algorithm,Time (ms),Expansions,Generations,Open,Quality,Path
7/10 (751416) to (343755),10,A*,155.371,28899,54278,1842,10.2306,11980
7/10 (751416) to (343755),10,CA*,0.129292,37,51,0,0,0
8/10 (343761) to (756376),1,A*,787.167,113076,194750,798,9.92139,11622
8/10 (343761) to (756376),1,CA*,697.046,113074,185289,774,9.92139,11622
8/10 (343761) to (756376),2,A*,362.848,63808,123656,1278,10.0511,11774
8/10 (343761) to (756376),2,CA*,338.008,63786,105981,937,10.0443,11766
8/10 (343761) to (756376),5,A*,155.721,29540,62008,1894,10.9902,12874
8/10 (343761) to (756376),5,CA*,143.528,29409,53141,1362,10.9134,12784
8/10 (343761) to (756376),10,A*,121.429,23713,46826,2044,11.0841,12984
8/10 (343761) to (756376),10,CA*,113.903,23703,42257,1400,11.0448,12938
9/10 (754420) to (341746),1,A*,404.345,65594,114139,1300,9.91057,11582
9/10 (754420) to (341746),1,CA*,359.559,65579,103259,1267,9.91571,11588
9/10 (754420) to (341746),2,A*,160.307,33246,45067,1762,10.0321,11724
9/10 (754420) to (341746),2,CA*,157.971,33237,43461,1289,10.0235,11714
9/10 (754420) to (341746),5,A*,158.34,30100,56457,1831,10.1553,11868
9/10 (754420) to (341746),5,CA*,147.582,30115,46968,1370,10.1519,11864
9/10 (754420) to (341746),10,A*,150.573,28883,54072,1828,10.2255,11950
9/10 (754420) to (341746),10,CA*,140.207,28854,45476,1370,10.1912,11910
10/10 (707238) to (165386),1,A*,270.7,41407,83688,1113,9.89827,7162
10/10 (707238) to (165386),1,CA*,238.261,42277,76011,1123,10.0116,7244
10/10 (707238) to (165386),2,A*,47.733,7901,22504,1405,10.0337,7260
10/10 (707238) to (165386),2,CA*,38.3295,7801,15476,937,10.1332,7332
10/10 (707238) to (165386),5,A*,19.5885,4068,9236,1453,10.816,7826
10/10 (707238) to (165386),5,CA*,19.414,4227,8527,1043,10.8381,7842
10/10 (707238) to (165386),10,A*,15.2879,3335,7176,1462,11.1698,8082
10/10 (707238) to (165386),10,CA*,16.0025,3507,6943,1059,11.1642,8078
1/10 (100188) to (98188),1,A*,0.024167,3,12,9,10,20
1/10 (100188) to (98188),1,CA*,0.01025,3,5,2,10,20
1/10 (100188) to (98188),2,A*,0.015583,3,12,9,10,20
1/10 (100188) to (98188),2,CA*,0.008875,3,5,2,10,20
1/10 (100188) to (98188),5,A*,0.015125,3,12,9,10,20
1/10 (100188) to (98188),5,CA*,0.008625,3,5,2,10,20
1/10 (100188) to (98188),10,A*,0.014625,3,12,9,10,20
1/10 (100188) to (98188),10,CA*,0.008417,3,5,2,10,20
2/10 (147144) to (146145),1,A*,0.010375,2,9,7,9.89949,14
2/10 (147144) to (146145),1,CA*,0.006125,2,4,2,9.89949,14
2/10 (147144) to (146145),2,A*,0.009458,2,9,7,9.89949,14
2/10 (147144) to (146145),2,CA*,0.005875,2,4,2,9.89949,14
2/10 (147144) to (146145),5,A*,0.009833,2,9,7,9.89949,14
2/10 (147144) to (146145),5,CA*,0.005791,2,4,2,9.89949,14
2/10 (147144) to (146145),10,A*,0.009541,2,9,7,9.89949,14
2/10 (147144) to (146145),10,CA*,0.00575,2,4,2,9.89949,14
3/10 (14448) to (14747),1,A*,0.022375,4,17,13,9.95837,34
3/10 (14448) to (14747),1,CA*,0.016459,4,10,6,9.95837,34
3/10 (14448) to (14747),2,A*,0.022375,4,17,13,9.95837,34
3/10 (14448) to (14747),2,CA*,0.016958,4,10,6,9.95837,34
3/10 (14448) to (14747),5,A*,0.02175,4,17,13,9.95837,34
3/10 (14448) to (14747),5,CA*,0.01575,4,10,6,9.95837,34
3/10 (14448) to (14747),10,A*,0.021417,4,17,13,9.95837,34
3/10 (14448) to (14747),10,CA*,0.015458,4,10,6,9.95837,34
4/10 (92108) to (65159),1,A*,20.847,4574,7764,179,9.83202,2062
4/10 (92108) to (65159),1,CA*,20.2748,4574,6936,169,9.86063,2068
4/10 (92108) to (65159),2,A*,9.97333,2312,4258,203,10.099,2118
4/10 (92108) to (65159),2,CA*,9.2645,2301,3561,161,10.0514,2108
4/10 (92108) to (65159),5,A*,7.67671,1834,3315,267,10.8047,2266
4/10 (92108) to (65159),5,CA*,7.74025,1831,2855,207,10.7571,2256
4/10 (92108) to (65159),10,A*,7.4005,1720,3066,278,10.8047,2266
4/10 (92108) to (65159),10,CA*,7.16975,1717,2656,214,10.7571,2256
5/10 (8044) to (68143),1,A*,11.732,2773,4242,237,9.90413,2062
5/10 (8044) to (68143),1,CA*,11.4882,2771,3907,232,9.93295,2068
5/10 (8044) to (68143),2,A*,7.27333,1623,2802,302,9.90413,2062
5/10 (8044) to (68143),2,CA*,6.75729,1599,2452,262,9.93295,2068
5/10 (8044) to (68143),5,A*,3.92283,867,1739,339,10.3364,2152
5/10 (8044) to (68143),5,CA*,3.52942,859,1479,284,10.3268,2150
5/10 (8044) to (68143),10,A*,3.20475,732,1491,348,10.6246,2212
5/10 (8044) to (68143),10,CA*,2.8815,726,1272,283,10.5189,2190
6/10 (41148) to (12350),1,A*,25.5939,5793,9802,367,9.89388,2020
6/10 (41148) to (12350),1,CA*,23.3714,5757,8955,328,9.89388,2020
6/10 (41148) to (12350),2,A*,4.4745,1046,2247,272,10.129,2068
6/10 (41148) to (12350),2,CA*,3.89938,1024,1743,197,10.0506,2052
6/10 (41148) to (12350),5,A*,2.69308,604,1498,310,10.8735,2220
6/10 (41148) to (12350),5,CA*,2.288,607,1141,222,10.8343,2212
6/10 (41148) to (12350),10,A*,2.28292,515,1286,329,10.8735,2220
6/10 (41148) to (12350),10,CA*,1.94475,515,994,230,10.8343,2212
7/10 (111115) to (8828),1,A*,42.8383,9629,14936,269,9.84296,4058
7/10 (111115) to (8828),1,CA*,41.5977,9628,13763,266,9.84296,4058
7/10 (111115) to (8828),2,A*,30.7381,7272,11376,369,9.92058,4090
7/10 (111115) to (8828),2,CA*,29.7628,7245,10145,255,9.90118,4082
7/10 (111115) to (8828),5,A*,30.6658,6918,12014,368,10.5512,4350
7/10 (111115) to (8828),5,CA*,29.3715,6914,10482,267,10.5318,4342
7/10 (111115) to (8828),10,A*,29.332,6674,11469,386,10.5512,4350
7/10 (111115) to (8828),10,CA*,28.2673,6674,10083,275,10.5318,4342
8/10 (9618) to (114113),1,A*,47.9581,11265,16603,265,9.85786,4074
8/10 (9618) to (114113),1,CA*,47.16,11265,15346,210,9.85786,4074
8/10 (9618) to (114113),2,A*,45.5008,10567,15835,269,9.94497,4110
8/10 (9618) to (114113),2,CA*,44.0821,10564,14337,181,9.89658,4090
8/10 (9618) to (114113),5,A*,43.7854,10048,15563,294,10.3079,4260
8/10 (9618) to (114113),5,CA*,42.3255,10048,14016,199,10.2208,4224
8/10 (9618) to (114113),10,A*,43.18,9906,15054,316,10.3079,4260
8/10 (9618) to (114113),10,CA*,41.971,9903,13716,213,10.2208,4224
9/10 (119115) to (10219),1,A*,35.1931,8351,12775,339,9.85949,4092
9/10 (119115) to (10219),1,CA*,34.7948,8350,11881,261,9.85949,4092
9/10 (119115) to (10219),2,A*,29.3229,7039,10749,357,9.95587,4132
9/10 (119115) to (10219),2,CA*,28.9054,7014,9878,249,9.93659,4124
9/10 (119115) to (10219),5,A*,28.539,6524,11390,386,10.6787,4432
9/10 (119115) to (10219),5,CA*,27.8645,6520,9856,285,10.6594,4424
9/10 (119115) to (10219),10,A*,26.6735,6123,10372,438,10.6787,4432
9/10 (119115) to (10219),10,CA*,26.6254,6123,9175,319,10.6594,4424
10/10 (97152) to (4597),1,A*,13.8333,2346,3703,208,9.90537,1238
10/10 (97152) to (4597),1,CA*,9.80596,2310,3444,186,9.90537,1238
10/10 (97152) to (4597),2,A*,4.78479,1153,2054,176,9.90537,1238
10/10 (97152) to (4597),2,CA*,4.61358,1148,1830,148,9.90537,1238
10/10 (97152) to (4597),5,A*,3.14879,609,1403,195,10.6735,1334
10/10 (97152) to (4597),5,CA*,2.38604,604,1058,136,10.6095,1326
10/10 (97152) to (4597),10,A*,2.40392,546,1258,213,10.6735,1334
10/10 (97152) to (4597),10,CA*,2.16808,542,969,146,10.6095,1326
1/10 (3623) to (3424),1,A*,0.021791,3,14,11,9.94113,24
1/10 (3623) to (3424),1,CA*,0.0125,3,7,4,9.94113,24
1/10 (3623) to (3424),2,A*,0.01725,3,14,11,9.94113,24
1/10 (3623) to (3424),2,CA*,0.011125,3,7,4,9.94113,24
1/10 (3623) to (3424),5,A*,0.016708,3,14,11,9.94113,24
1/10 (3623) to (3424),5,CA*,0.01075,3,7,4,9.94113,24
1/10 (3623) to (3424),10,A*,0.016208,3,14,11,9.94113,24
1/10 (3623) to (3424),10,CA*,0.010708,3,7,4,9.94113,24
2/10 (4537) to (4634),1,A*,0.022334,4,17,13,9.95837,34
2/10 (4537) to (4634),1,CA*,0.016209,4,10,6,9.95837,34
2/10 (4537) to (4634),2,A*,0.021792,4,17,13,9.95837,34
2/10 (4537) to (4634),2,CA*,0.015833,4,10,6,9.95837,34
2/10 (4537) to (4634),5,A*,0.021125,4,17,13,9.95837,34
2/10 (4537) to (4634),5,CA*,0.01525,4,10,6,9.95837,34
2/10 (4537) to (4634),10,A*,0.020834,4,17,13,9.95837,34
2/10 (4537) to (4634),10,CA*,0.015333,4,10,6,9.95837,34
3/10 (639) to (617),1,A*,0.013125,3,9,6,8.20101,28
3/10 (639) to (617),1,CA*,0.008333,3,5,2,8.20101,28
3/10 (639) to (617),2,A*,0.013667,3,9,6,8.20101,28
3/10 (639) to (617),2,CA*,0.00825,3,5,2,8.20101,28
3/10 (639) to (617),5,A*,0.012417,3,9,6,8.20101,28
3/10 (639) to (617),5,CA*,0.007833,3,5,2,8.20101,28
3/10 (639) to (617),10,A*,0.012208,3,9,6,8.20101,28
3/10 (639) to (617),10,CA*,0.007875,3,5,2,8.20101,28
4/10 (6063) to (7838),1,A*,2.26542,536,1016,91,9.82556,410
4/10 (6063) to (7838),1,CA*,1.98675,517,929,86,9.82556,410
4/10 (6063) to (7838),2,A*,0.842875,185,437,88,10.4007,434
4/10 (6063) to (7838),2,CA*,0.738666,185,356,63,10.4007,434
4/10 (6063) to (7838),5,A*,0.475833,101,279,98,11.5031,480
4/10 (6063) to (7838),5,CA*,0.387542,98,199,62,11.1676,466
4/10 (6063) to (7838),10,A*,0.362125,78,223,103,11.5031,480
4/10 (6063) to (7838),10,CA*,0.287667,75,159,65,11.1676,466
5/10 (2056) to (5638),1,A*,0.211042,37,150,113,9.94113,432
5/10 (2056) to (5638),1,CA*,0.164667,37,109,72,9.94113,432
5/10 (2056) to (5638),2,A*,0.211291,37,150,113,9.94113,432
5/10 (2056) to (5638),2,CA*,0.176708,37,109,72,9.94113,432
5/10 (2056) to (5638),5,A*,0.231,37,150,113,9.94113,432
5/10 (2056) to (5638),5,CA*,0.172541,37,109,72,9.94113,432
5/10 (2056) to (5638),10,A*,0.224916,37,150,113,9.94113,432
5/10 (2056) to (5638),10,CA*,0.172,37,109,72,9.94113,432
6/10 (6469) to (3346),1,A*,0.191292,32,145,113,9.91933,402
6/10 (6469) to (3346),1,CA*,0.141125,32,94,62,9.91933,402
6/10 (6469) to (3346),2,A*,0.195167,32,145,113,9.91933,402
6/10 (6469) to (3346),2,CA*,0.146167,32,94,62,9.91933,402
6/10 (6469) to (3346),5,A*,0.1885,32,145,113,9.91933,402
6/10 (6469) to (3346),5,CA*,0.143,32,94,62,9.91933,402
6/10 (6469) to (3346),10,A*,0.192875,32,145,113,9.91933,402
6/10 (6469) to (3346),10,CA*,0.141292,32,94,62,9.91933,402
7/10 (761) to (7639),1,A*,6.99579,1377,3003,181,9.95062,802
7/10 (761) to (7639),1,CA*,6.00708,1376,2789,177,9.95062,802
7/10 (761) to (7639),2,A*,0.464958,92,309,193,9.95062,802
7/10 (761) to (7639),2,CA*,0.399083,93,243,137,9.95062,802
7/10 (761) to (7639),5,A*,0.468375,95,306,194,10.0251,808
7/10 (761) to (7639),5,CA*,0.404541,95,249,143,10.0251,808
7/10 (761) to (7639),10,A*,0.498167,98,313,196,10.0251,808
7/10 (761) to (7639),10,CA*,0.421167,98,255,145,10.0251,808
8/10 (5875) to (266),1,A*,0.542208,113,356,200,9.9447,818
8/10 (5875) to (266),1,CA*,0.477542,113,285,131,9.9447,818
8/10 (5875) to (266),2,A*,0.393625,70,274,204,10.1392,834
8/10 (5875) to (266),2,CA*,0.317292,70,201,131,10.1392,834
8/10 (5875) to (266),5,A*,0.388709,70,274,204,10.1392,834
8/10 (5875) to (266),5,CA*,0.324208,70,201,131,10.1392,834
8/10 (5875) to (266),10,A*,0.388042,70,274,204,10.1392,834
8/10 (5875) to (266),10,CA*,0.312667,70,201,131,10.1392,834
9/10 (2176) to (518),1,A*,0.357625,69,257,188,9.94698,800
9/10 (2176) to (518),1,CA*,0.30475,69,199,130,9.94698,800
9/10 (2176) to (518),2,A*,0.36075,69,257,188,9.94698,800
9/10 (2176) to (518),2,CA*,0.2985,69,199,130,9.94698,800
9/10 (2176) to (518),5,A*,0.366208,69,257,188,9.94698,800
9/10 (2176) to (518),5,CA*,0.302417,69,199,130,9.94698,800
9/10 (2176) to (518),10,A*,0.351833,69,257,188,9.94698,800
9/10 (2176) to (518),10,CA*,0.298041,69,199,130,9.94698,800
10/10 (5050) to (5927),1,A*,0.132333,24,93,69,9.95214,266
10/10 (5050) to (5927),1,CA*,0.105834,24,70,46,9.95214,266
10/10 (5050) to (5927),2,A*,0.133084,24,93,69,9.95214,266
10/10 (5050) to (5927),2,CA*,0.106459,24,70,46,9.95214,266
10/10 (5050) to (5927),5,A*,0.13375,24,93,69,9.95214,266
10/10 (5050) to (5927),5,CA*,0.108416,24,70,46,9.95214,266
10/10 (5050) to (5927),10,A*,0.132208,24,93,69,9.95214,266
10/10 (5050) to (5927),10,CA*,0.106416,24,70,46,9.95214,266
1/10 (7380) to (7381),1,A*,0.015667,2,9,7,10,10
1/10 (7380) to (7381),1,CA*,0.004667,2,2,0,10,10
1/10 (7380) to (7381),2,A*,0.010833,2,9,7,10,10
1/10 (7380) to (7381),2,CA*,0.003959,2,2,0,10,10
1/10 (7380) to (7381),5,A*,0.010458,2,9,7,10,10
1/10 (7380) to (7381),5,CA*,0.003833,2,2,0,10,10
1/10 (7380) to (7381),10,A*,0.010292,2,9,7,10,10
1/10 (7380) to (7381),10,CA*,0.003792,2,2,0,10,10
2/10 (71217) to (73217),1,A*,0.016167,3,9,6,10,20
2/10 (71217) to (73217),1,CA*,0.00925,3,5,2,10,20
2/10 (71217) to (73217),2,A*,0.012667,3,9,6,10,20
2/10 (71217) to (73217),2,CA*,0.008542,3,5,2,10,20
2/10 (71217) to (73217),5,A*,0.012667,3,9,6,10,20
2/10 (71217) to (73217),5,CA*,0.008542,3,5,2,10,20
2/10 (71217) to (73217),10,A*,0.01225,3,9,6,10,20
2/10 (71217) to (73217),10,CA*,0.008291,3,5,2,10,20
3/10 (8061) to (7863),1,A*,0.017125,3,14,11,9.89949,28
3/10 (8061) to (7863),1,CA*,0.011083,3,7,4,9.89949,28
3/10 (8061) to (7863),2,A*,0.016667,3,14,11,9.89949,28
3/10 (8061) to (7863),2,CA*,0.012834,3,7,4,9.89949,28
3/10 (8061) to (7863),5,A*,0.016667,3,14,11,9.89949,28
3/10 (8061) to (7863),5,CA*,0.010334,3,7,4,9.89949,28
3/10 (8061) to (7863),10,A*,0.016417,3,14,11,9.89949,28
3/10 (8061) to (7863),10,CA*,0.010667,3,7,4,9.89949,28
4/10 (142158) to (183145),1,A*,0.428833,98,238,88,9.85062,480
4/10 (142158) to (183145),1,CA*,0.371834,98,209,64,9.85062,480
4/10 (142158) to (183145),2,A*,0.217625,46,144,98,10.6715,520
4/10 (142158) to (183145),2,CA*,0.174084,46,110,64,10.6715,520
4/10 (142158) to (183145),5,A*,0.219167,46,144,98,10.6715,520
4/10 (142158) to (183145),5,CA*,0.185708,46,110,64,10.6715,520
4/10 (142158) to (183145),10,A*,0.226333,46,144,98,10.6715,520
4/10 (142158) to (183145),10,CA*,0.174083,46,110,64,10.6715,520
5/10 (191217) to (229221),1,A*,1.69442,399,846,76,9.73324,526
5/10 (191217) to (229221),1,CA*,1.50808,378,664,76,9.73324,526
5/10 (191217) to (229221),2,A*,0.446,96,255,96,10.1773,550
5/10 (191217) to (229221),2,CA*,0.314084,84,167,65,10.0293,542
5/10 (191217) to (229221),5,A*,0.301625,63,171,102,10.8805,588
5/10 (191217) to (229221),5,CA*,0.227708,61,131,69,10.8805,588
5/10 (191217) to (229221),10,A*,0.270709,60,166,103,10.8805,588
5/10 (191217) to (229221),10,CA*,0.211542,59,129,69,10.8805,588
6/10 (161157) to (160118),1,A*,1.15596,271,608,95,9.82354,516
6/10 (161157) to (160118),1,CA*,1.04479,272,488,78,9.93776,522
6/10 (161157) to (160118),2,A*,1.11642,247,583,105,9.97584,524
6/10 (161157) to (160118),2,CA*,0.951042,240,450,83,10.0901,530
6/10 (161157) to (160118),5,A*,1.06158,247,520,110,11.042,580
6/10 (161157) to (160118),5,CA*,1.01779,245,460,82,11.042,580
6/10 (161157) to (160118),10,A*,0.982542,229,491,117,11.042,580
6/10 (161157) to (160118),10,CA*,0.993084,229,438,88,11.042,580
7/10 (166236) to (229200),1,A*,4.47863,1072,1974,85,9.7704,1020
7/10 (166236) to (229200),1,CA*,4.03342,1066,1831,73,9.7704,1020
7/10 (166236) to (229200),2,A*,2.84346,634,1432,177,10.2302,1068
7/10 (166236) to (229200),2,CA*,2.41383,615,1084,127,10.0769,1052
7/10 (166236) to (229200),5,A*,1.38917,298,700,202,10.4218,1088
7/10 (166236) to (229200),5,CA*,1.16021,299,556,131,10.4026,1086
7/10 (166236) to (229200),10,A*,1.08342,246,577,200,10.9965,1148
7/10 (166236) to (229200),10,CA*,0.958583,245,469,125,10.8432,1132
8/10 (165228) to (232209),1,A*,4.10796,961,1883,77,8.64109,920
8/10 (165228) to (232209),1,CA*,3.65542,937,1617,59,8.64109,920
8/10 (165228) to (232209),2,A*,1.26392,256,668,174,9.1295,972
8/10 (165228) to (232209),2,CA*,1.06892,258,489,110,9.1295,972
8/10 (165228) to (232209),5,A*,0.68875,147,386,187,9.35492,996
8/10 (165228) to (232209),5,CA*,0.585416,146,303,118,9.35492,996
8/10 (165228) to (232209),10,A*,0.613,130,353,190,9.35492,996
8/10 (165228) to (232209),10,CA*,0.527375,130,276,120,9.35492,996
9/10 (163229) to (233209),1,A*,4.19613,952,1880,80,8.95334,948
9/10 (163229) to (233209),1,CA*,3.71108,932,1605,59,8.95334,948
9/10 (163229) to (233209),2,A*,1.25779,259,677,180,9.52001,1008
9/10 (163229) to (233209),2,CA*,1.06721,263,495,111,9.44445,1000
9/10 (163229) to (233209),5,A*,0.697,150,395,193,9.74668,1032
9/10 (163229) to (233209),5,CA*,0.574542,151,309,119,9.67112,1024
9/10 (163229) to (233209),10,A*,0.598334,133,362,196,9.74668,1032
9/10 (163229) to (233209),10,CA*,0.530666,135,282,121,9.67112,1024
10/10 (22793) to (21974),1,A*,0.108666,21,78,56,9.94904,222
10/10 (22793) to (21974),1,CA*,0.093458,21,56,35,9.94904,222
10/10 (22793) to (21974),2,A*,0.105125,20,77,57,10.3076,230
10/10 (22793) to (21974),2,CA*,0.088792,21,56,35,9.94904,222
10/10 (22793) to (21974),5,A*,0.101333,20,77,57,10.3076,230
10/10 (22793) to (21974),5,CA*,0.083708,21,56,35,9.94904,222
10/10 (22793) to (21974),10,A*,0.106916,20,77,57,10.3076,230
10/10 (22793) to (21974),10,CA*,0.082833,21,56,35,9.94904,222
1/10 (164252) to (164250),1,A*,0.021833,3,12,9,10,20
1/10 (164252) to (164250),1,CA*,0.01025,3,5,2,10,20
1/10 (164252) to (164250),2,A*,0.014417,3,12,9,10,20
1/10 (164252) to (164250),2,CA*,0.009041,3,5,2,10,20
1/10 (164252) to (164250),5,A*,0.013958,3,12,9,10,20
1/10 (164252) to (164250),5,CA*,0.008375,3,5,2,10,20
1/10 (164252) to (164250),10,A*,0.013583,3,12,9,10,20
1/10 (164252) to (164250),10,CA*,0.00875,3,5,2,10,20
2/10 (272125) to (271128),1,A*,0.023417,4,17,13,9.95837,34
2/10 (272125) to (271128),1,CA*,0.018625,4,10,6,9.95837,34
2/10 (272125) to (271128),2,A*,0.026833,4,17,13,9.95837,34
2/10 (272125) to (271128),2,CA*,0.016166,4,10,6,9.95837,34
2/10 (272125) to (271128),5,A*,0.019917,4,17,13,9.95837,34
2/10 (272125) to (271128),5,CA*,0.022875,4,10,6,9.95837,34
2/10 (272125) to (271128),10,A*,0.020458,4,17,13,9.95837,34
2/10 (272125) to (271128),10,CA*,0.014125,4,10,6,9.95837,34
3/10 (157276) to (160275),1,A*,0.021042,4,17,13,9.95837,34
3/10 (157276) to (160275),1,CA*,0.016125,4,10,6,9.95837,34
3/10 (157276) to (160275),2,A*,0.022,4,17,13,9.95837,34
3/10 (157276) to (160275),2,CA*,0.015375,4,10,6,9.95837,34
3/10 (157276) to (160275),5,A*,0.021,4,17,13,9.95837,34
3/10 (157276) to (160275),5,CA*,0.014833,4,10,6,9.95837,34
3/10 (157276) to (160275),10,A*,0.020125,4,17,13,9.95837,34
3/10 (157276) to (160275),10,CA*,0.01475,4,10,6,9.95837,34
4/10 (35265) to (148205),1,A*,29.1322,6473,11835,178,9.89091,2328
4/10 (35265) to (148205),1,CA*,27.6601,6472,11046,140,9.89091,2328
4/10 (35265) to (148205),2,A*,24.3807,5356,10169,261,10.5707,2488
4/10 (35265) to (148205),2,CA*,22.8062,5355,8699,194,10.5707,2488
4/10 (35265) to (148205),5,A*,11.245,2392,5473,416,11.0126,2592
4/10 (35265) to (148205),5,CA*,10.6723,2394,4551,309,11.0126,2592
4/10 (35265) to (148205),10,A*,7.43979,1653,3632,407,11.0126,2592
4/10 (35265) to (148205),10,CA*,7.28004,1657,3123,292,11.0126,2592
5/10 (149210) to (24191),1,A*,16.0755,3735,6121,232,9.94065,2362
5/10 (149210) to (24191),1,CA*,14.8426,3735,5700,202,9.94065,2362
5/10 (149210) to (24191),2,A*,11.9299,2615,4893,336,10.109,2402
5/10 (149210) to (24191),2,CA*,10.6533,2606,4107,279,10.109,2402
5/10 (149210) to (24191),5,A*,9.17858,1953,4374,375,10.4878,2492
5/10 (149210) to (24191),5,CA*,7.95662,1942,3428,289,10.4541,2484
5/10 (149210) to (24191),10,A*,7.96046,1742,3835,379,11.2958,2684
5/10 (149210) to (24191),10,CA*,7.08421,1742,3056,280,11.2958,2684
6/10 (142102) to (232214),1,A*,22.4495,4790,8117,284,9.9273,2318
6/10 (142102) to (232214),1,CA*,20.627,4758,7411,252,9.9273,2318
6/10 (142102) to (232214),2,A*,13.8822,3074,5422,348,10.0986,2358
6/10 (142102) to (232214),2,CA*,12.8527,3048,5007,297,10.0986,2358
6/10 (142102) to (232214),5,A*,4.43896,982,2456,378,10.5697,2468
6/10 (142102) to (232214),5,CA*,3.96617,972,1834,284,10.5354,2460
6/10 (142102) to (232214),10,A*,2.99929,689,1591,375,10.5697,2468
6/10 (142102) to (232214),10,CA*,2.65354,687,1272,278,10.5354,2460
7/10 (8516) to (144188),1,A*,83.169,17630,29870,300,9.91755,4648
7/10 (8516) to (144188),1,CA*,79.8905,17628,27718,296,9.91755,4648
7/10 (8516) to (144188),2,A*,75.3421,15435,28800,595,10.3614,4856
7/10 (8516) to (144188),2,CA*,70.152,15430,24981,473,10.3102,4832
7/10 (8516) to (144188),5,A*,56.0978,11381,22380,528,12.0385,5642
7/10 (8516) to (144188),5,CA*,52.7312,11380,19420,406,11.9873,5618
7/10 (8516) to (144188),10,A*,45.0621,9643,18306,660,12.4524,5836
7/10 (8516) to (144188),10,CA*,43.8257,9639,16332,494,12.4012,5812
8/10 (144195) to (955),1,A*,69.5899,15162,23414,286,9.93491,4678
8/10 (144195) to (955),1,CA*,66.8993,15162,22285,262,9.98163,4700
8/10 (144195) to (955),2,A*,24.0029,5519,9072,690,10.1048,4758
8/10 (144195) to (955),2,CA*,22.7668,5519,8038,587,10.1515,4780
8/10 (144195) to (955),5,A*,16.3984,3812,6793,711,10.4913,4940
8/10 (144195) to (955),5,CA*,15.8215,3826,5991,590,10.5465,4966
8/10 (144195) to (955),10,A*,13.1867,3256,5322,659,10.6655,5022
8/10 (144195) to (955),10,CA*,13.1045,3254,4922,536,10.6782,5028
9/10 (143172) to (9723),1,A*,68.816,15119,22991,245,9.90729,4664
9/10 (143172) to (9723),1,CA*,0.012666,2,2,0,0,0
9/10 (143172) to (9723),2,A*,24.4837,5393,8805,652,10.1112,4760
9/10 (143172) to (9723),2,CA*,0.010958,2,2,0,0,0
9/10 (143172) to (9723),5,A*,16.5313,3791,6648,671,10.4638,4926
9/10 (143172) to (9723),5,CA*,0.008709,2,2,0,0,0
9/10 (143172) to (9723),10,A*,13.0445,3236,5197,619,10.638,5008
9/10 (143172) to (9723),10,CA*,0.009417,2,2,0,0,0
10/10 (169195) to (133100),1,A*,41.3928,9594,13864,375,9.91373,3212
10/10 (169195) to (133100),1,CA*,40.8987,9618,13172,343,10.0002,3240
10/10 (169195) to (133100),2,A*,27.4718,6232,9705,515,9.91373,3212
10/10 (169195) to (133100),2,CA*,26.521,6254,8919,484,10.0002,3240
10/10 (169195) to (133100),5,A*,22.1202,4641,9000,490,10.0372,3252
10/10 (169195) to (133100),5,CA*,20.644,4656,7598,437,10.1421,3286
10/10 (169195) to (133100),10,A*,20.4067,4333,8282,503,10.2286,3314
10/10 (169195) to (133100),10,CA*,18.9228,4340,7059,441,10.3335,3348
1/10 (712) to (715),1,A*,0.028375,4,15,11,10,30
1/10 (712) to (715),1,CA*,0.015542,4,8,4,10,30
1/10 (712) to (715),2,A*,0.021125,4,15,11,10,30
1/10 (712) to (715),2,CA*,0.014042,4,8,4,10,30
1/10 (712) to (715),5,A*,0.02075,4,15,11,10,30
1/10 (712) to (715),5,CA*,0.014083,4,8,4,10,30
1/10 (712) to (715),10,A*,0.020167,4,15,11,10,30
1/10 (712) to (715),10,CA*,0.01325,4,8,4,10,30
